,MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
1647,0.3,7000000,-2.207,-11.7,10.446,16.175,16.391,11.037,0.1903,1.9624,-0.157,0.0125,0.014,-0.2531
1648,0.3,7000000,0.858,-11.7,10.446,16.175,16.391,11.037,0.1918,1.9064,0.1241,0.0104,0.0186,-0.2369
1649,0.3,7000000,3.65,-11.7,10.446,16.175,16.391,11.037,0.1878,1.9411,0.3952,0.0145,0.0138,-0.2459
1650,0.3,7000000,7.901,-11.7,10.446,16.175,16.391,11.037,0.1727,1.9325,0.9335,0.0172,-0.027,-0.2377
1651,0.3,7000000,13.361,-11.7,10.446,16.175,16.391,11.037,0.1247,1.6543,1.7672,0.0062,-0.1178,-0.1412
1652,0.3,7000000,-12.714,6.72,3.599,-6.465,-9.965,-14.702,0.1394,-1.0674,-1.6038,-0.0101,0.1538,0.0428
1653,0.3,7000000,-12.465,6.72,3.599,-6.465,-9.965,-14.702,0.1424,-1.0892,-1.5647,-0.0108,0.1494,0.049
1654,0.3,7000000,-10.609,6.72,3.599,-6.465,-9.965,-14.702,0.1615,-1.148,-1.2797,-0.0104,0.1188,0.0641
1655,0.3,7000000,-10.091,6.72,3.599,-6.465,-9.965,-14.702,0.1661,-1.1199,-1.2044,-0.0078,0.1116,0.0548
1656,0.3,7000000,-9.736,6.72,3.599,-6.465,-9.965,-14.702,0.1691,-1.1032,-1.1532,-0.0062,0.1067,0.0494
1657,0.3,7000000,-3.659,6.72,3.599,-6.465,-9.965,-14.702,0.2028,-0.8369,-0.3323,0.0167,0.0419,-0.028
1658,0.3,7000000,0.251,6.72,3.599,-6.465,-9.965,-14.702,0.2122,-0.8785,0.0909,0.0155,0.0318,-0.0123
1659,0.3,7000000,2.284,6.72,3.599,-6.465,-9.965,-14.702,0.2137,-0.8758,0.2944,0.0153,0.0272,-0.0146
1660,0.3,7000000,6.479,6.72,3.599,-6.465,-9.965,-14.702,0.2062,-0.8996,0.8076,0.0114,-0.0157,-0.0136
1661,0.3,7000000,6.915,6.72,3.599,-6.465,-9.965,-14.702,0.2043,-0.9175,0.8645,0.0098,-0.0217,-0.0086
1662,0.3,7000000,9.184,6.72,3.599,-6.465,-9.965,-14.702,0.1904,-1.0053,1.1726,0.0019,-0.056,0.0172
1663,0.3,7000000,9.252,6.72,3.599,-6.465,-9.965,-14.702,0.1899,-1.0071,1.1822,0.0017,-0.0571,0.0178
1664,0.3,7000000,11.18,6.72,3.599,-6.465,-9.965,-14.702,0.1738,-1.0553,1.46,-0.0036,-0.0884,0.0341
1665,0.3,7000000,13.298,6.72,3.599,-6.465,-9.965,-14.702,0.1518,-1.0336,1.7883,-0.0049,-0.1284,0.0314
